,date,nu
5213,2022-04-10,1.043765752643692e-06
5214,2022-04-11,9.711752944017571e-07
5215,2022-04-12,9.396900214957329e-07
5216,2022-04-13,9.170593861951656e-07
5217,2022-04-14,9.125432762080608e-07
5218,2022-04-15,9.195401706935187e-07
5219,2022-04-16,8.955802392108117e-07
5220,2022-04-17,8.8438225939614e-07
5221,2022-04-18,8.863370207749835e-07
5222,2022-04-19,9.391268442236404e-07
5223,2022-04-20,9.552920560046586e-07
5224,2022-04-21,9.31842976631567e-07
5225,2022-04-22,9.309103234002488e-07
5226,2022-04-23,9.265154726183147e-07
5227,2022-04-24,9.165731379039464e-07
5228,2022-04-25,9.067630216886573e-07
5229,2022-04-26,9.011197033968005e-07
5230,2022-04-27,8.934631965161581e-07
5231,2022-04-28,9.160562795668436e-07
5232,2022-04-29,9.209205583263313e-07
5233,2022-04-30,9.145669609309513e-07
5234,2022-05-01,9.06563249863706e-07
5235,2022-05-02,8.978352954647603e-07
5236,2022-05-03,8.954803766812845e-07
5237,2022-05-04,8.858376358767098e-07
5238,2022-05-05,8.563762124750217e-07
5239,2022-05-06,8.528024183799522e-07
5240,2022-05-07,9.107650005430609e-07
5241,2022-05-08,8.758953357444126e-07
5242,2022-05-09,9.04188915170202e-07
5243,2022-05-10,9.49063987057584e-07
5244,2022-05-11,9.446811421717116e-07
5245,2022-05-12,9.509749992959148e-07
5246,2022-05-13,9.267481142388342e-07
5247,2022-05-14,8.92627554629401e-07
5248,2022-05-15,8.747746121890439e-07
5249,2022-05-16,8.825044972134019e-07
5250,2022-05-17,8.694032580216677e-07
5251,2022-05-18,8.608795822783443e-07
5252,2022-05-19,8.477190652581785e-07
5253,2022-05-20,8.897755191384279e-07
5254,2022-05-21,8.551083616685828e-07
5255,2022-05-22,8.489381342150226e-07
5256,2022-05-23,8.547519550856986e-07
5257,2022-05-24,8.568526606481049e-07
5258,2022-05-25,8.605526296495471e-07
5259,2022-05-26,8.551783574399583e-07
5260,2022-05-27,8.583219508776492e-07
5261,2022-05-28,8.726609494535377e-07
5262,2022-05-29,8.947143229019453e-07
5263,2022-05-30,8.880843705618333e-07
5264,2022-05-31,8.716026301919423e-07
5265,2022-06-01,8.887804151602032e-07
5266,2022-06-02,8.825654383691033e-07
5267,2022-06-03,9.226972503201134e-07
5268,2022-06-04,9.087038117903063e-07
5269,2022-06-05,8.734348577883285e-07
5270,2022-06-06,8.632513720627851e-07
5271,2022-06-07,8.810311560675292e-07
5272,2022-06-08,8.734797627884157e-07
5273,2022-06-09,8.753978193732981e-07
5274,2022-06-10,8.942115482758642e-07
5275,2022-06-11,8.928085916783369e-07
5276,2022-06-12,8.462879218794033e-07
5277,2022-06-13,8.268121262819032e-07
5278,2022-06-14,8.286373554639027e-07
5279,2022-06-15,8.330803737538576e-07
5280,2022-06-16,8.227383718177256e-07
5281,2022-06-17,8.33531559245241e-07
5282,2022-06-18,8.502068503360527e-07
5283,2022-06-19,8.449624654693601e-07
5284,2022-06-20,8.488413778706811e-07
5285,2022-06-21,8.545972776090327e-07
5286,2022-06-22,8.615191414528497e-07
5287,2022-06-23,8.42933930757577e-07
5288,2022-06-24,8.390107764890017e-07
5289,2022-06-25,8.565884653815012e-07
5290,2022-06-26,8.588794375818895e-07
5291,2022-06-27,8.44691121275425e-07
5292,2022-06-28,8.34726567530731e-07
5293,2022-06-29,8.53587605305051e-07
5294,2022-06-30,8.456471328149134e-07
5295,2022-07-01,8.343362411686332e-07
5296,2022-07-02,8.343920033979789e-07
5297,2022-07-03,8.355411917918372e-07
5298,2022-07-04,8.350083864658129e-07
5299,2022-07-05,8.330848739198796e-07
5300,2022-07-06,8.445026855178791e-07
5301,2022-07-07,8.390454216867652e-07
5302,2022-07-08,8.362625715880489e-07
5303,2022-07-09,8.328747003892221e-07
5304,2022-07-10,8.404519777747882e-07
5305,2022-07-11,8.359227403523162e-07
5306,2022-07-12,8.324735514763859e-07
5307,2022-07-13,8.405893200596058e-07
5308,2022-07-14,8.491368459921085e-07
5309,2022-07-15,8.562395802385685e-07
5310,2022-07-16,8.678746433950946e-07
5311,2022-07-17,8.654192337187445e-07
5312,2022-07-18,8.360035585827383e-07
5313,2022-07-19,8.188117618505821e-07
5314,2022-07-20,8.183806101929661e-07
5315,2022-07-21,8.255537179023967e-07
5316,2022-07-22,8.382428211503732e-07
5317,2022-07-23,8.318341492949202e-07
5318,2022-07-24,8.230029730852397e-07
5319,2022-07-25,8.281201767914507e-07
5320,2022-07-26,8.664748276490297e-07
5321,2022-07-27,8.34937648483678e-07
5322,2022-07-28,8.247194544329199e-07
5323,2022-07-29,8.236908381287138e-07
5324,2022-07-30,8.237439280279609e-07
5325,2022-07-31,8.214032167990035e-07
5326,2022-08-01,8.193200068133889e-07
5327,2022-08-02,8.416343128099838e-07
5328,2022-08-03,8.460049267342663e-07
5329,2022-08-04,8.250043880313597e-07
5330,2022-08-05,8.205573912378486e-07
5331,2022-08-06,8.227929576327861e-07
5332,2022-08-07,8.348439143922887e-07
5333,2022-08-08,8.270402434218663e-07
5334,2022-08-09,8.23870769355335e-07
5335,2022-08-10,8.182484369149633e-07
5336,2022-08-11,8.217287397060747e-07
5337,2022-08-12,8.302643468023401e-07
5338,2022-08-13,8.61028930983209e-07
5339,2022-08-14,8.562359024800625e-07
5340,2022-08-15,8.463825440175589e-07
5341,2022-08-16,8.424460873716695e-07
5342,2022-08-17,8.276200634993128e-07
5343,2022-08-18,8.453345685936965e-07
5344,2022-08-19,8.271745443319652e-07
5345,2022-08-20,8.134660794020516e-07
5346,2022-08-21,8.094515508427046e-07
5347,2022-08-22,8.202992031160362e-07
5348,2022-08-23,8.291695518129902e-07
5349,2022-08-24,8.310352510710263e-07
5350,2022-08-25,8.368533414529733e-07
5351,2022-08-26,8.294261160122788e-07
5352,2022-08-27,8.354981254731975e-07
5353,2022-08-28,8.538965625970858e-07
5354,2022-08-29,8.386194609212978e-07
5355,2022-08-30,8.27248064156335e-07
5356,2022-08-31,8.276708345591495e-07
5357,2022-09-01,8.407023430844307e-07
5358,2022-09-02,8.343326115541417e-07
5359,2022-09-03,8.209455181904414e-07
5360,2022-09-04,8.165449090617721e-07
5361,2022-09-05,8.23577181487008e-07
5362,2022-09-06,8.155489697326963e-07
5363,2022-09-07,8.249901767957867e-07
5364,2022-09-08,8.640213023486174e-07
5365,2022-09-09,8.634968633728059e-07
5366,2022-09-10,8.407043641690437e-07
5367,2022-09-11,8.497895002305276e-07
5368,2022-09-12,8.456777224067201e-07
5369,2022-09-13,8.470836961179142e-07
5370,2022-09-14,8.69795545410696e-07
5371,2022-09-15,8.759085953788474e-07
5372,2022-09-16,8.757096319988303e-07
5373,2022-09-17,8.801955449819186e-07
5374,2022-09-18,8.717582174808488e-07
5375,2022-09-19,8.559021225146064e-07
5376,2022-09-20,8.524091809087272e-07
5377,2022-09-21,8.523442091480694e-07
5378,2022-09-22,8.478855527442013e-07
5379,2022-09-23,8.401365975880065e-07
5380,2022-09-24,8.811006966850299e-07
5381,2022-09-25,8.456850713561804e-07
5382,2022-09-26,8.652169243460428e-07
5383,2022-09-27,8.92972731725702e-07
5384,2022-09-28,8.763288512592894e-07
5385,2022-09-29,9.317013708805767e-07
5386,2022-09-30,9.531310993377266e-07
5387,2022-10-01,9.067418230055015e-07
5388,2022-10-02,8.895422556326083e-07
5389,2022-10-03,9.089677295197308e-07
5390,2022-10-04,9.294368940475256e-07
5391,2022-10-05,9.167662369979497e-07
5392,2022-10-06,8.968378815360949e-07
5393,2022-10-07,9.013612792869898e-07
5394,2022-10-08,9.023334578092635e-07
5395,2022-10-09,8.959222752798552e-07
5396,2022-10-10,8.800305719900617e-07
5397,2022-10-11,8.631135722805448e-07
5398,2022-10-12,8.671487903870408e-07
5399,2022-10-13,8.894601063598025e-07
5400,2022-10-14,8.87152295875997e-07
5401,2022-10-15,8.762131198125674e-07
5402,2022-10-16,8.677250012457519e-07
5403,2022-10-17,8.759473123456436e-07
5404,2022-10-18,8.910131834932936e-07
5405,2022-10-19,1.0578647691788053e-06
5406,2022-10-20,1.0194382957169817e-06
5407,2022-10-21,9.890134354261845e-07
5408,2022-10-22,9.70825972077629e-07
5409,2022-10-23,9.467845015920045e-07
5410,2022-10-24,9.425249439399925e-07
5411,2022-10-25,9.263274058768218e-07
5412,2022-10-26,9.088819955315443e-07
5413,2022-10-27,8.950205068069541e-07
5414,2022-10-28,9.01731829707986e-07
5415,2022-10-29,9.16480934322767e-07
5416,2022-10-30,8.973258403275372e-07
5417,2022-10-31,8.885327388186781e-07
5418,2022-11-01,8.716779144174238e-07
5419,2022-11-02,8.704076145917145e-07
5420,2022-11-03,8.841705768085467e-07
5421,2022-11-04,9.132632842167409e-07
5422,2022-11-05,8.981169101382136e-07
5423,2022-11-06,8.838513927708003e-07
5424,2022-11-07,8.971638997794264e-07
5425,2022-11-08,9.0959597940212e-07
5426,2022-11-09,9.322011754330227e-07
5427,2022-11-10,9.385976782417834e-07
5428,2022-11-11,9.041784239838176e-07
5429,2022-11-12,9.114300520385932e-07
5430,2022-11-13,9.108062200909208e-07
5431,2022-11-14,9.236174427268992e-07
5432,2022-11-15,8.900957557618009e-07
5433,2022-11-16,9.012067491268236e-07
5434,2022-11-17,1.0255920740308545e-06
5435,2022-11-18,1.0592066772968363e-06
5436,2022-11-19,1.0093377207217075e-06
5437,2022-11-20,1.0186289308087363e-06
5438,2022-11-21,9.750920639361665e-07
5439,2022-11-22,9.555682041357642e-07
5440,2022-11-23,9.67270761541401e-07
5441,2022-11-24,9.403938099902818e-07
5442,2022-11-25,8.974902103030177e-07
5443,2022-11-26,9.086166458296655e-07
5444,2022-11-27,8.99664922775399e-07
5445,2022-11-28,9.354774796416298e-07
5446,2022-11-29,9.337848945914187e-07
5447,2022-11-30,8.977272647912996e-07
5448,2022-12-01,9.466611006189114e-07
5449,2022-12-02,9.367003465770427e-07
5450,2022-12-03,9.31882999411389e-07
5451,2022-12-04,9.412826767791606e-07
5452,2022-12-05,9.471294755811195e-07
5453,2022-12-06,9.352802361308075e-07
5454,2022-12-07,9.383140090085211e-07
5455,2022-12-08,9.332190963401332e-07
5456,2022-12-09,9.396081785711711e-07
5457,2022-12-10,9.58211307475262e-07
5458,2022-12-11,9.985447652255682e-07
5459,2022-12-12,1.0333637013866507e-06
5460,2022-12-13,9.905421672419057e-07
5461,2022-12-14,9.552087261170213e-07
5462,2022-12-15,9.3392192329452e-07
5463,2022-12-16,1.024745402702477e-06
5464,2022-12-17,1.0030440525262403e-06
5465,2022-12-18,1.0125802142866955e-06
5466,2022-12-19,1.054562921860664e-06
5467,2022-12-20,9.98145320718044e-07
5468,2022-12-21,1.0087753829806397e-06
5469,2022-12-22,9.965846199968412e-07
5470,2022-12-23,1.0094277543882019e-06
5471,2022-12-24,1.3894540070060594e-06
5472,2022-12-25,1.4403675536536536e-06
5473,2022-12-26,1.2878649431678165e-06
5474,2022-12-27,1.1623745841058308e-06
5475,2022-12-28,1.1223561044771841e-06
5476,2022-12-29,1.0721340694324483e-06
5477,2022-12-30,1.0295581895238828e-06
5478,2022-12-31,9.945966962336852e-07
5479,2023-01-01,1.0004932766327342e-06
5480,2023-01-02,9.888487817879098e-07
5481,2023-01-03,9.810093214031642e-07
5482,2023-01-04,9.64147388997472e-07
5483,2023-01-05,9.67894755754079e-07
5484,2023-01-06,1.0399923306168178e-06
5485,2023-01-07,1.0548992643512041e-06
5486,2023-01-08,1.0225995857463574e-06
5487,2023-01-09,1.0094213682227777e-06
5488,2023-01-10,1.048159881190775e-06
5489,2023-01-11,1.0740680580860877e-06
5490,2023-01-12,1.0080302200604865e-06
5491,2023-01-13,1.0549964334725175e-06
5492,2023-01-14,1.2920868782818357e-06
5493,2023-01-15,1.2727484926396666e-06
5494,2023-01-16,1.1615323991112865e-06
5495,2023-01-17,1.073232926638089e-06
5496,2023-01-18,1.035136370564246e-06
5497,2023-01-19,1.0076706905464153e-06
5498,2023-01-20,1.003078520872952e-06
5499,2023-01-21,9.89884023411654e-07
5500,2023-01-22,9.867195460151413e-07
5501,2023-01-23,1.0335898956832706e-06
5502,2023-01-24,1.0449303885479673e-06
5503,2023-01-25,9.799593500224113e-07
5504,2023-01-26,1.026555461432142e-06
5505,2023-01-27,1.1338225667691254e-06
5506,2023-01-28,1.0594849012692764e-06
5507,2023-01-29,1.0002414212400866e-06
5508,2023-01-30,9.584549636841525e-07
5509,2023-01-31,9.665702765621162e-07
5510,2023-02-01,9.425239589991768e-07
5511,2023-02-02,9.380898541949475e-07
5512,2023-02-03,9.871129975952146e-07
5513,2023-02-04,1.0435320504080713e-06
5514,2023-02-05,1.0132741210878256e-06
5515,2023-02-06,1.0130125615058784e-06
5516,2023-02-07,9.985445624846277e-07
5517,2023-02-08,9.769198809286791e-07
5518,2023-02-09,9.618668793932612e-07
5519,2023-02-10,9.444810649639466e-07
5520,2023-02-11,9.355403194737292e-07
5521,2023-02-12,1.0089729059331786e-06
5522,2023-02-13,1.0867500288372687e-06
5523,2023-02-14,1.0438712651048518e-06
5524,2023-02-15,9.779703440733954e-07
5525,2023-02-16,9.524993670503807e-07
5526,2023-02-17,9.401133508204074e-07
5527,2023-02-18,1.0017784659724262e-06
5528,2023-02-19,9.419151973402143e-07
5529,2023-02-20,9.430944870734012e-07
5530,2023-02-21,9.489175134806166e-07
5531,2023-02-22,9.25273776528294e-07
5532,2023-02-23,9.085834244653949e-07
5533,2023-02-24,9.086856288018718e-07
5534,2023-02-25,9.136089752915222e-07
5535,2023-02-26,9.233937594732541e-07
5536,2023-02-27,9.373848258414318e-07
5537,2023-02-28,9.314766479322399e-07
5538,2023-03-01,9.285283068467003e-07
5539,2023-03-02,9.221348030304529e-07
5540,2023-03-03,8.988237524468923e-07
5541,2023-03-04,8.990323516290409e-07
5542,2023-03-05,9.027309671839708e-07
5543,2023-03-06,9.025927746167648e-07
5544,2023-03-07,8.915755163092682e-07
5545,2023-03-08,9.264395670779616e-07
5546,2023-03-09,9.486075752271732e-07
5547,2023-03-10,9.361592605690682e-07
5548,2023-03-11,9.358108764887023e-07
5549,2023-03-12,9.231714379976544e-07
5550,2023-03-13,9.162884533091367e-07
5551,2023-03-14,9.863089731740242e-07
5552,2023-03-15,1.0713574334495078e-06
5553,2023-03-16,1.0263344811969371e-06
5554,2023-03-17,9.689701749042828e-07
5555,2023-03-18,9.316410523464096e-07
5556,2023-03-19,1.0818290249843402e-06
5557,2023-03-20,1.1029693913593091e-06
5558,2023-03-21,1.0485256522904125e-06
5559,2023-03-22,9.774490498147403e-07
5560,2023-03-23,9.609026472273982e-07
5561,2023-03-24,9.299849039832163e-07
5562,2023-03-25,9.080009833845651e-07
5563,2023-03-26,8.948693186501968e-07
5564,2023-03-27,8.871404319922391e-07
5565,2023-03-28,8.966498141511081e-07
5566,2023-03-29,9.229928631278569e-07
5567,2023-03-30,9.370635563807524e-07
5568,2023-03-31,9.196190531004915e-07
5569,2023-04-01,8.893753642841035e-07
5570,2023-04-02,9.01645461424345e-07
5571,2023-04-03,8.90438556849385e-07
5572,2023-04-04,8.768496694881737e-07
5573,2023-04-05,8.795857346726893e-07
5574,2023-04-06,8.806237731835063e-07
5575,2023-04-07,8.864203755771895e-07
5576,2023-04-08,8.864281889355338e-07
5577,2023-04-09,9.308822079151151e-07
5578,2023-04-10,9.603176139645238e-07
5579,2023-04-11,9.471968446260706e-07
5580,2023-04-12,9.659685692771678e-07
5581,2023-04-13,9.220062781003276e-07
5582,2023-04-14,8.939006929366128e-07
5583,2023-04-15,8.769618850573439e-07
5584,2023-04-16,9.095565828508646e-07
5585,2023-04-17,9.536149477053272e-07
5586,2023-04-18,9.573613023952789e-07
5587,2023-04-19,9.451577944456665e-07
5588,2023-04-20,9.249860711866098e-07
5589,2023-04-21,9.121065288678604e-07
5590,2023-04-22,8.958979188220105e-07
5591,2023-04-23,8.988790472584465e-07
5592,2023-04-24,9.172016867229011e-07
5593,2023-04-25,9.104603777961958e-07
5594,2023-04-26,9.073547149703367e-07
5595,2023-04-27,8.849878174657171e-07
5596,2023-04-28,8.86241714316509e-07
5597,2023-04-29,8.684590558543525e-07
5598,2023-04-30,9.054541470361499e-07
5599,2023-05-01,9.20558033330546e-07
5600,2023-05-02,9.087167944163233e-07
5601,2023-05-03,9.083696813251874e-07
5602,2023-05-04,9.199668440823058e-07
5603,2023-05-05,8.96032060666461e-07
5604,2023-05-06,9.071270619175599e-07
5605,2023-05-07,9.139631012565835e-07
5606,2023-05-08,9.131749081386632e-07
5607,2023-05-09,8.845421204871847e-07
5608,2023-05-10,8.647435746095581e-07
5609,2023-05-11,8.690606301493101e-07
5610,2023-05-12,8.740899052903447e-07
5611,2023-05-13,8.786940071536645e-07
5612,2023-05-14,8.849418628735953e-07
5613,2023-05-15,8.831860024723093e-07
5614,2023-05-16,8.729449390254418e-07
5615,2023-05-17,8.683616182762823e-07
5616,2023-05-18,8.827636915078288e-07
5617,2023-05-19,8.632510551190804e-07
5618,2023-05-20,8.58274686754395e-07
5619,2023-05-21,8.539316128167154e-07
5620,2023-05-22,8.631077577879883e-07
5621,2023-05-23,8.764279894737637e-07
5622,2023-05-24,8.962622648176669e-07
5623,2023-05-25,9.029746796071729e-07
5624,2023-05-26,9.138759351599948e-07
5625,2023-05-27,9.134118921401274e-07
5626,2023-05-28,8.670079703709731e-07
5627,2023-05-29,8.865774072714685e-07
5628,2023-05-30,8.696673531668555e-07
5629,2023-05-31,8.870920346204506e-07
5630,2023-06-01,8.844457310790096e-07
5631,2023-06-02,8.969759120546353e-07
5632,2023-06-03,9.023274026517257e-07
5633,2023-06-04,8.794557552830307e-07
5634,2023-06-05,8.865240408889194e-07
5635,2023-06-06,8.760197105965611e-07
5636,2023-06-07,8.663318909304846e-07
5637,2023-06-08,8.598694225183385e-07
5638,2023-06-09,8.69646510706439e-07
5639,2023-06-10,8.625653135359833e-07
5640,2023-06-11,8.442515133074428e-07
5641,2023-06-12,8.549075490733112e-07
5642,2023-06-13,8.525166038777528e-07
5643,2023-06-14,8.296895660949193e-07
5644,2023-06-15,8.322304572913803e-07
5645,2023-06-16,8.404766274699974e-07
5646,2023-06-17,8.511577782969712e-07
5647,2023-06-18,8.585308853873886e-07
5648,2023-06-19,8.455156914287609e-07
5649,2023-06-20,8.855964102211387e-07
5650,2023-06-21,8.793984909231846e-07
5651,2023-06-22,8.638878345296311e-07
5652,2023-06-23,8.395108444187118e-07
5653,2023-06-24,8.569515137067011e-07
5654,2023-06-25,8.683781277105947e-07
5655,2023-06-26,8.460092834473585e-07
5656,2023-06-27,8.204065259342218e-07
5657,2023-06-28,8.375199144939347e-07
5658,2023-06-29,8.373817957142612e-07
5659,2023-06-30,8.279983893060333e-07
5660,2023-07-01,8.250244207300548e-07
5661,2023-07-02,8.223549931946553e-07
5662,2023-07-03,8.183547445594479e-07
5663,2023-07-04,8.138674357711337e-07
5664,2023-07-05,8.148955314904648e-07
5665,2023-07-06,8.299872712121691e-07
5666,2023-07-07,8.418946032045927e-07
5667,2023-07-08,8.598175565879312e-07
5668,2023-07-09,8.392553736420309e-07
5669,2023-07-10,8.230503440524027e-07
5670,2023-07-11,8.0566029226872e-07
5671,2023-07-12,8.077974320931706e-07
5672,2023-07-13,8.205635255724601e-07
5673,2023-07-14,8.307470969622933e-07
5674,2023-07-15,8.197560316765912e-07
5675,2023-07-16,8.325601500981561e-07
5676,2023-07-17,8.453311514194807e-07
5677,2023-07-18,8.423812460480528e-07
5678,2023-07-19,8.293215076699791e-07
5679,2023-07-20,8.065012040416305e-07
5680,2023-07-21,8.121923557787944e-07
5681,2023-07-22,8.232788034300428e-07
5682,2023-07-23,8.09210828601524e-07
5683,2023-07-24,8.170634220072329e-07
5684,2023-07-25,8.218114796764445e-07
5685,2023-07-26,8.396936629584169e-07
5686,2023-07-27,8.579493155050644e-07
5687,2023-07-28,8.529768936536398e-07
5688,2023-07-29,8.177274512210133e-07
5689,2023-07-30,8.179907819436832e-07
5690,2023-07-31,8.507475860049187e-07
5691,2023-08-01,8.46372223107758e-07
5692,2023-08-02,8.359078237092532e-07
5693,2023-08-03,8.393547082203064e-07
5694,2023-08-04,8.322945770860213e-07
5695,2023-08-05,8.152692252043751e-07
5696,2023-08-06,8.027828993862406e-07
5697,2023-08-07,7.947517083393296e-07
5698,2023-08-08,8.016316803689254e-07
5699,2023-08-09,8.004380730836799e-07
5700,2023-08-10,8.201183590481614e-07
5701,2023-08-11,8.03718335997159e-07
5702,2023-08-12,7.935811077447016e-07
5703,2023-08-13,8.296200232888586e-07
5704,2023-08-14,8.136171454521273e-07
